#{"t_start": 1679136908.0279925, "env_id": "sokoban-turtle-v0"}
r,l,t
10.0,10,5.106817
5.0,11,5.140373
-8.0,14,5.179043
-4.0,8,5.203207
-4.0,7,5.223519
2.0,6,5.240951
11.0,10,5.269864
0.0,7,5.290741
-4.0,15,5.332962
2.0,7,5.353159
-2.0,15,5.395896
2.0,14,5.434435
2.0,7,5.454667
13.0,6,5.473651
0.0,12,5.514354
2.0,14,5.556023
-1.0,15,5.597772
6.0,11,5.630119
6.0,10,5.658704
-6.0,11,5.689959
-12.0,14,5.732671
4.0,12,5.787544
10.0,8,5.812144
1.0,15,5.985863
-4.0,13,6.023363
8.0,9,6.049896
-4.0,13,6.091601
9.0,12,6.123334
6.0,9,6.147434
1.0,6,6.16524
-4.0,5,6.178654
-4.0,20,13.857004
6.0,7,13.878405
5.0,6,13.895852
2.0,11,13.929068
4.0,12,13.964208
-4.0,7,13.985412
2.0,14,23.066814
0.0,8,23.090992
6.0,7,23.110767
-4.0,13,23.147861
-2.0,13,23.183272
-9.0,10,23.213154
-1.0,11,23.24276
4.0,8,23.264984
-4.0,11,23.316294
-4.0,15,23.384644
4.0,19,23.433844
2.0,9,23.458576
0.0,6,23.477259
6.0,14,23.536788
2.0,8,23.561291
6.0,5,23.576102
-1.0,6,23.592866
-7.0,20,23.647304
-4.0,9,23.671423
4.0,9,23.695516
3.0,19,23.750624
-3.0,10,23.779756
6.0,8,23.803182
4.0,17,23.848454
0.0,10,23.876737
-6.0,10,23.904166
4.0,8,23.949919
0.0,11,23.980034
-2.0,7,24.016969
4.0,10,24.046273
0.0,7,24.066377
2.0,13,24.104766
0.0,5,24.119979
-4.0,16,24.16627
-4.0,11,24.195904
0.0,14,24.234165
-7.0,11,24.264875
-4.0,7,24.285105
1.0,14,24.322359
-9.0,9,24.346916
2.0,10,24.37447
2.0,11,26.518331
6.0,15,26.59213
0.0,11,26.623587
6.0,7,26.644036
14.0,10,26.672334
7.0,10,26.700605
-4.0,7,26.726868
6.0,8,26.749387
2.0,15,26.790647
-4.0,14,26.830222
-4.0,8,26.90276
2.0,10,26.93097
5.0,14,26.968534
11.0,14,27.008417
10.0,13,27.046344
-9.0,13,28.344278
2.0,12,28.377451
-4.0,9,28.425616
-3.0,7,28.44475
6.0,12,28.481779
2.0,9,28.509033
0.0,6,28.527123
0.0,9,28.553531
-6.0,13,28.592135
-13.0,9,28.619244
-2.0,8,28.640763
-10.0,11,28.673263
4.0,10,28.723229
9.0,12,28.755456
0.0,8,28.792752
2.0,10,28.84114
4.0,17,29.086198
0.0,9,43.805494
1.0,14,43.843008
-4.0,7,43.863941
0.0,9,43.890322
-2.0,11,43.922479
-8.0,19,43.977163
-4.0,15,44.019903
6.0,13,44.056294
0.0,9,44.082682
1.0,8,44.107591
0.0,9,44.130313
6.0,12,44.164438
7.0,9,44.188822
15.0,17,44.242268
4.0,14,44.280492
6.0,6,44.298774
2.0,7,44.32002
6.0,8,44.34299
9.0,13,44.382278
6.0,9,44.409194
-4.0,13,44.44606
9.0,11,44.480864
10.0,8,44.503261
11.0,6,44.521688
9.0,10,44.549341
0.0,8,44.569899
2.0,9,44.59596
-3.0,11,44.628147
0.0,17,44.672173
-2.0,14,44.712322
0.0,8,44.74352
-4.0,7,44.764095
-4.0,7,44.785432
-4.0,18,44.840317
2.0,8,44.864267
6.0,7,44.884347
6.0,8,44.906367
9.0,17,44.95193
-3.0,15,44.995915
3.0,11,45.02737
0.0,9,45.051891
2.0,9,45.077389
-16.0,21,45.155483
-1.0,9,45.179995
-4.0,9,45.206214
6.0,10,45.2347
-4.0,13,45.270449
7.0,8,45.291571
7.0,8,45.314085
-2.0,11,45.343657
-8.0,8,45.365552
3.0,14,45.404325
-2.0,12,45.440545
7.0,9,45.467842
-5.0,12,45.509379
-9.0,7,45.530298
15.0,14,45.569854
-4.0,11,45.599566
13.0,8,45.621751
0.0,7,45.641203
-2.0,10,45.668175
-4.0,7,45.687781
2.0,16,45.733826
-8.0,11,45.795176
12.0,17,45.876257
-3.0,20,45.935023
1.0,8,45.957222
-4.0,12,45.992295
6.0,10,46.021826
