#{"t_start": 1684649445.1115162, "env_id": "arl-sokoban-turtle-v0"}
r,l,t,sol-length,crate,solver
19.0,25,0.763412,0,1,0
21.0,13,14.184202,8,1,0.0
9.0,125,84.99259,0,1,0
30.0,112,114.454971,0,0,0
18.0,45,120.195419,0,1,0
33.0,65,163.27421,17,1,0.05
18.0,11,174.509556,6,1,0.1
21.0,18,174.66424,0,1,0
19.0,26,190.190078,0,1,0
15.0,33,214.576483,0,2,0
19.0,112,250.303907,0,1,0
24.0,13,250.390297,0,1,0
14.0,33,250.6395,0,1,0
25.0,24,263.069591,0,1,0
9.0,125,301.84691,0,1,0
5.0,109,361.399925,0,1,0
28.0,56,384.964179,0,1,0
29.0,30,397.050296,0,1,0
14.0,29,408.60541,0,2,0
24.0,80,480.802285,0,1,0
9.0,22,482.122402,0,0,0
19.0,19,489.486396,0,3,0
25.0,31,502.177473,0,1,0
4.0,125,620.093467,0,1,0
13.0,36,632.689049,0,1,0
19.0,59,642.498381,0,1,0
38.0,117,674.52645,21,1,0.15
24.0,20,686.767169,0,1,0
24.0,18,730.303611,0,1,0
19.0,15,730.453926,0,1,0
15.0,13,730.540604,0,1,0
15.0,22,730.697395,0,2,0
19.0,66,750.678013,0,1,0
14.0,71,773.187604,0,1,0
19.0,12,773.308468,0,2,0
4.0,53,810.508631,0,1,0
3.0,28,831.290015,6,1,0.65
13.0,32,843.361276,0,1,0
10.0,26,855.774478,0,2,0
14.0,15,867.980043,0,2,0
15.0,28,869.165189,0,1,0
5.0,37,881.803073,0,1,0
15.0,89,913.568452,0,0,0
14.0,41,946.907689,0,2,0
20.0,23,973.489573,0,1,0
27.0,12,973.573534,0,2,0
14.0,35,983.980819,0,1,0
27.0,24,1004.621986,4,1,0.3
20.0,31,1004.883391,0,1,0
18.0,43,1005.127363,0,1,0
10.0,125,1056.272905,0,1,0
19.0,125,1075.162058,0,1,0
19.0,39,1114.131364,0,1,0
-6.0,27,1124.506716,5,1,1.0
6.0,22,1124.636537,0,1,0
29.0,29,1136.081933,0,0,0
29.0,64,1160.85428,0,1,0
9.0,22,1169.177809,0,1,0
18.0,21,1172.499479,0,1,0
14.0,31,1182.555755,0,2,0
20.0,31,1195.000181,0,1,0
19.0,125,1229.157813,0,1,0
19.0,22,1253.828144,8,1,0.1
-4.0,14,1258.751977,4,1,0.85
10.0,32,1270.723517,0,1,0
24.0,16,1282.612613,0,1,0
15.0,42,1282.841676,0,1,0
24.0,46,1295.302455,0,1,0
14.0,125,1343.742536,0,1,0
14.0,32,1345.112432,0,1,0
19.0,40,1367.975263,0,1,0
32.0,29,1408.099379,9,1,0.45
10.0,53,1420.796546,0,2,0
16.0,112,1461.783841,0,2,0
0.0,74,1474.669425,0,1,0
10.0,30,1491.847943,0,1,0
13.0,84,1553.395962,0,1,0
20.0,70,1581.035358,0,2,0
38.0,36,1605.664007,19,1,0.0
14.0,15,1605.78558,0,1,0
25.0,84,1625.149852,10,1,0.05
9.0,32,1631.870611,0,1,0
1.0,125,1672.389038,0,1,0
17.0,33,1672.789523,0,1,0
24.0,125,1757.053006,0,1,0
15.0,25,1779.348245,0,1,0
24.0,72,1804.467327,0,1,0
11.0,27,1808.850801,10,1,0.9
-11.0,34,1822.229027,4,1,1.0
19.0,21,1844.668443,0,1,0
19.0,24,1855.389379,0,1,0
-6.0,45,1868.271805,5,1,1.0
18.0,15,1892.239369,0,1,0
8.0,35,1915.528083,0,1,0
5.0,26,1927.357119,0,1,0
18.0,119,1975.226612,0,0,0
23.0,50,2013.174037,0,2,0
13.0,123,2043.175945,0,2,0
17.0,20,2043.295542,0,1,0
19.0,38,2065.435382,0,1,0
18.0,23,2071.864783,0,1,0
10.0,125,2118.030326,0,2,0
19.0,10,2129.309957,8,1,0.1
5.0,125,2145.970749,0,1,0
19.0,14,2146.139857,0,1,0
0.0,125,2203.607816,0,0,0
24.0,62,2217.12712,0,1,0
14.0,21,2217.286501,0,1,0
22.0,11,2217.361252,0,1,0
33.0,54,2250.391741,19,1,0.0
9.0,125,2311.944494,0,1,0
34.0,64,2323.974056,16,2,0.2
28.0,15,2336.343338,0,1,0
19.0,96,2346.01575,0,1,0
14.0,22,2352.93233,3,1,0.7
17.0,86,2391.413851,0,1,0
13.0,124,2429.597597,0,1,0
24.0,42,2437.227933,0,1,0
9.0,114,2489.783316,0,1,0
8.0,125,2563.698785,0,1,0
13.0,37,2594.299102,0,2,0
19.0,35,2626.470147,0,1,0
4.0,70,2668.385503,0,2,0
14.0,17,2680.206474,0,1,0
13.0,17,2688.392928,7,1,0.65
10.0,51,2699.937194,0,1,0
25.0,43,2726.024194,0,1,0
24.0,16,2726.123747,0,1,0
24.0,29,2730.301645,0,1,0
14.0,38,2730.942477,0,2,0
14.0,25,2751.116953,0,1,0
23.0,51,2782.628108,0,2,0
19.0,29,2783.661308,0,1,0
18.0,31,2783.915341,0,1,0
1.0,53,2810.040388,0,0,0
24.0,41,2856.789446,0,1,0
14.0,51,2881.652128,0,2,0
10.0,41,2913.411272,0,2,0
20.0,24,2945.460644,16,1,0.2
25.0,93,2993.729462,11,1,0.0
15.0,52,3014.199374,4,1,0.6
18.0,115,3076.631818,0,2,0
14.0,125,3131.543539,0,1,0
26.0,29,3131.73828,0,1,0
24.0,25,3148.420873,6,1,0.2
5.0,26,3182.825954,0,2,0
20.0,125,3249.999158,0,2,0
20.0,25,3280.218947,0,1,0
34.0,23,3292.102829,13,1,0.1
24.0,44,3304.419834,0,1,0
20.0,78,3367.394878,0,1,0
8.0,29,3373.963224,0,1,0
23.0,29,3398.289749,0,1,0
0.0,19,3398.480853,0,2,0
-4.0,59,3431.578217,0,1,0
10.0,125,3489.364862,0,1,0
43.0,93,3507.838599,12,1,0.35
36.0,36,3535.766577,16,1,0.05
8.0,74,3569.764762,0,1,0
19.0,125,3598.890541,0,1,0
5.0,125,3646.424708,0,1,0
10.0,54,3689.982681,0,1,0
15.0,19,3690.128904,0,1,0
10.0,27,3701.052599,0,2,0
24.0,70,3726.828433,0,1,0
13.0,19,3738.661064,0,1,0
5.0,42,3738.960169,0,2,0
9.0,77,3775.200869,0,1,0
17.0,65,3800.249479,0,1,0
15.0,125,3839.996887,0,2,0
10.0,75,3877.806496,12,1,0.55
10.0,84,3905.670635,0,2,0
30.0,77,3949.753635,3,1,0.4
4.0,125,3970.802699,0,1,0
26.0,89,4030.451423,12,1,0.0
22.0,77,4073.511675,9,1,0.25
4.0,125,4110.274845,0,1,0
27.0,10,4121.39331,14,1,0.2
10.0,125,4143.016074,0,1,0
33.0,63,4181.363887,23,2,0.0
18.0,13,4181.466399,0,1,0
13.0,28,4207.077087,0,2,0
18.0,41,4236.632626,0,2,0
15.0,41,4246.812343,0,1,0
24.0,22,4256.197603,0,2,0
14.0,45,4296.496631,0,1,0
36.0,23,4336.47179,17,1,0.0
17.0,41,4349.135286,0,1,0
9.0,55,4363.742076,0,1,0
10.0,125,4414.240471,0,2,0
0.0,56,4461.294891,0,0,0
39.0,22,4485.958657,0,1,0
4.0,30,4498.489876,0,1,0
15.0,30,4508.232787,0,1,0
13.0,65,4538.446963,11,1,0.75
10.0,125,4558.921191,0,1,0
9.0,125,4598.016829,0,2,0
18.0,53,4651.604167,0,1,0
22.0,20,4663.883923,18,1,0.0
14.0,40,4670.040307,0,1,0
16.0,84,4695.770046,0,1,0
9.0,25,4708.097217,0,1,0
19.0,28,4730.092566,0,1,0
14.0,34,4741.869242,0,1,0
20.0,29,4746.530874,0,1,0
24.0,29,4765.736955,0,1,0
14.0,17,4765.892365,0,2,0
18.0,35,4766.13044,0,1,0
15.0,125,4854.036516,0,1,0
24.0,37,4866.687919,0,1,0
25.0,28,4878.953503,0,1,0
13.0,125,4941.370785,0,1,0
15.0,17,4941.464489,0,0,0
24.0,60,4979.263615,0,2,0
24.0,10,4979.315197,0,1,0
23.0,24,4999.891532,0,1,0
10.0,125,5031.762893,0,1,0
14.0,63,5068.9369,0,1,0
18.0,54,5108.826944,0,2,0
10.0,58,5127.342758,0,2,0
19.0,68,5152.727209,14,1,0.0
27.0,12,5152.826426,0,1,0
10.0,13,5152.914898,0,1,0
4.0,107,5223.033942,0,1,0
9.0,65,5248.033044,0,2,0
30.0,18,5257.828659,9,1,0.35
