#{"t_start": 1678281945.0109248, "env_id": "sokoban-turtle-v0"}
r,l,t
8.0,43,5.488429
-8.0,26,5.574312
9.0,34,5.69357
4.0,37,5.883245
16.0,32,5.984631
-7.0,23,6.067267
15.0,30,6.196342
16.0,20,6.261102
8.0,27,6.356741
-2.0,30,6.473672
7.0,15,6.534211
6.0,22,6.617992
-2.0,24,6.700647
7.0,28,6.799072
4.0,32,6.943173
9.0,28,7.03272
0.0,28,7.142003
5.0,31,7.250049
6.0,24,7.323501
4.0,25,7.402839
3.0,32,7.506014
6.0,26,7.656812
-5.0,40,7.816445
5.0,31,7.916094
-1.0,29,8.009832
6.0,24,8.106537
-6.0,33,8.287707
1.0,26,8.370444
-8.0,34,8.483745
4.0,30,8.695534
-7.0,27,8.77763
-5.0,19,8.837954
-7.0,29,11.850342
9.0,24,11.941167
4.0,22,12.018546
8.0,26,14.954555
-2.0,34,15.081284
9.0,24,15.185997
2.0,26,15.278007
8.0,21,15.378741
-3.0,27,15.483962
-4.0,25,15.584435
13.0,30,15.691796
-4.0,26,15.780864
-14.0,28,15.882092
-2.0,14,15.937575
11.0,33,16.06672
4.0,31,16.177509
13.0,41,16.312421
9.0,34,16.42577
-2.0,24,16.509783
-12.0,32,16.678796
8.0,29,16.778356
8.0,21,16.846924
7.0,31,16.948101
-2.0,21,17.119985
0.0,19,17.191269
-4.0,26,17.274654
3.0,30,17.372283
2.0,28,17.484323
5.0,28,17.572044
-3.0,17,17.624516
6.0,21,18.189135
-2.0,34,18.350759
16.0,24,18.44646
-4.0,18,18.508286
5.0,20,18.573487
-1.0,24,18.680504
-2.0,27,18.766398
5.0,22,18.856196
-6.0,22,18.95684
8.0,31,20.119786
4.0,19,20.16954
-1.0,23,20.221247
-8.0,24,23.813422
5.0,32,43.789409
0.0,26,43.874084
-3.0,21,43.934857
18.0,20,43.986435
13.0,33,44.10857
2.0,29,44.194142
2.0,33,47.620345
6.0,18,47.686062
3.0,33,47.804363
7.0,25,47.946026
4.0,22,48.018362
17.0,31,48.149982
-5.0,30,48.253508
0.0,29,48.355295
6.0,24,48.463743
4.0,17,48.528127
9.0,19,48.599349
-2.0,27,48.700041
6.0,30,48.811959
-2.0,26,48.906346
4.0,34,49.053345
9.0,22,49.155842
2.0,36,49.27422
9.0,28,49.381165
4.0,23,49.464178
0.0,31,49.573046
1.0,43,49.815184
-5.0,26,49.927709
14.0,21,50.145025
4.0,25,50.235396
6.0,29,50.354997
4.0,29,50.570632
2.0,30,50.711986
0.0,16,50.765685
-10.0,30,50.863396
11.0,19,50.925755
5.0,18,53.911282
-1.0,26,54.004964
0.0,32,54.173947
-9.0,24,54.252025
-3.0,42,54.390319
12.0,29,54.483227
-1.0,23,54.560714
7.0,20,54.625868
2.0,28,54.716906
9.0,32,54.820906
-5.0,22,54.906914
1.0,27,55.022075
12.0,26,55.171794
0.0,36,55.318975
5.0,19,55.382152
4.0,21,55.464034
8.0,32,55.574553
-13.0,26,55.672542
0.0,19,55.735212
8.0,22,55.871582
-8.0,29,56.045786
-1.0,32,56.173353
2.0,19,56.236979
3.0,26,56.320333
0.0,28,56.410177
0.0,29,56.516977
2.0,31,56.643745
-1.0,21,56.711965
3.0,27,56.80434
-5.0,29,56.930463
19.0,27,57.061306
-2.0,30,57.16732
2.0,27,57.259024
-3.0,25,57.338791
6.0,31,57.436373
6.0,26,57.551007
-9.0,25,57.632706
-2.0,41,64.052224
0.0,28,64.142013
0.0,25,64.224237
-4.0,30,86.831097
4.0,22,86.88481
2.0,22,87.000391
-2.0,27,87.128567
19.0,25,87.279464
9.0,33,87.378142
-6.0,23,87.431972
9.0,21,87.480983
12.0,34,87.561424
9.0,21,97.62599
-12.0,38,97.784395
-10.0,26,97.882993
2.0,45,98.03375
-8.0,33,98.141495
0.0,20,98.381422
1.0,26,98.982639
-4.0,34,99.136377
10.0,30,99.250046
6.0,26,99.335734
-4.0,25,99.416666
17.0,55,99.69606
6.0,25,99.797169
6.0,19,99.858222
7.0,35,99.971578
6.0,39,100.129757
0.0,27,100.23497
-3.0,27,100.336766
0.0,29,101.314047
10.0,25,101.419098
1.0,23,101.499334
3.0,26,116.49975
0.0,23,116.616711
12.0,23,119.684535
16.0,31,119.796157
13.0,28,119.901934
-14.0,23,119.984787
11.0,26,120.072908
7.0,31,120.183079
-4.0,35,120.298206
0.0,28,120.647682
9.0,28,120.741843
0.0,31,120.881269
8.0,36,120.975872
10.0,26,121.040133
1.0,24,121.140703
-5.0,26,121.221723
0.0,26,121.308022
2.0,21,121.40734
3.0,32,121.603507
6.0,20,121.687857
2.0,33,121.824288
0.0,22,122.002536
4.0,23,122.060847
15.0,26,128.969436
3.0,50,129.152723
8.0,28,129.241454
-6.0,20,129.308421
6.0,21,129.379055
-4.0,30,129.471127
-8.0,20,129.531274
10.0,30,129.625643
4.0,35,129.733924
-2.0,32,129.845089
6.0,27,129.937606
6.0,34,130.067212
-2.0,41,130.216844
-8.0,31,130.323255
8.0,25,137.323686
-5.0,23,137.474017
1.0,35,137.663312
5.0,26,137.774507
2.0,36,137.915139
-2.0,27,165.029816
12.0,35,165.15412
-4.0,28,165.264653
3.0,22,165.334667
8.0,26,165.4173
6.0,29,165.515866
8.0,23,165.590869
6.0,16,165.638551
6.0,25,165.70659
-4.0,22,165.77792
4.0,33,165.877489
20.0,24,165.949008
4.0,22,166.01349
1.0,22,166.08087
1.0,26,166.161419
8.0,34,166.259916
9.0,27,178.694299
-4.0,24,178.806958
8.0,31,178.926322
0.0,17,178.980156
1.0,33,179.081104
-2.0,20,179.145349
7.0,34,179.248004
12.0,25,179.381992
4.0,26,179.48642
-6.0,25,179.565668
-4.0,33,179.671155
0.0,24,179.907031
10.0,38,184.844692
5.0,21,187.291096
-3.0,22,187.35674
13.0,23,187.415998
-3.0,23,187.536031
8.0,21,190.683913
0.0,27,191.102105
0.0,31,191.245063
2.0,14,191.301517
7.0,27,191.361702
17.0,42,191.528728
0.0,27,191.587331
8.0,22,191.632609
-3.0,30,191.719257
-5.0,26,191.789643
2.0,28,191.866451
6.0,34,192.417034
-2.0,36,192.876122
13.0,24,192.935908
