#{"t_start": 1684519065.3759573, "env_id": "Sokoban-arl-v0"}
r,l,t,all_boxes_on_target
-3.0,30,8.982269,False
-3.0,30,9.39632,False
-3.0,30,9.78654,False
-3.0,30,10.196062,False
9.0,20,10.47991,True
-3.0,30,10.87593,False
-3.0,30,11.259904,False
-3.0,30,11.635459,False
8.7,23,11.921537,True
10.4,6,12.000515,True
9.7,13,12.159456,True
-3.0,30,12.534096,False
-3.0,30,12.935821,False
9.7,13,13.1022,True
10.0,10,13.228579,True
-3.0,30,13.638158,False
9.4,16,13.909216,True
-3.0,30,14.361655,False
-3.0,30,14.822896,False
-3.0,30,15.317301,False
-3.0,30,15.776334,False
9.9,11,15.974383,True
-3.0,30,16.497893,False
9.4,16,16.776575,True
10.1,9,16.939935,True
-3.0,30,17.468158,False
8.8,22,17.968456,True
-3.0,30,18.528189,False
-3.0,30,19.078149,False
-3.0,30,19.585583,False
-3.0,30,20.081632,False
-3.0,30,20.622154,False
-3.0,30,21.146139,False
-3.0,30,21.670731,False
-3.0,30,22.218084,False
-3.0,30,22.755219,False
-3.0,30,23.329845,False
-3.0,30,23.902133,False
-3.0,30,24.451747,False
-3.0,30,24.992467,False
-3.0,30,25.55761,False
9.3,17,25.857553,True
-3.0,30,26.412805,False
-3.0,30,26.957802,False
9.4,16,27.247652,True
-3.0,30,27.794548,False
-3.0,30,28.729842,False
-3.0,30,29.267027,False
-3.0,30,29.825825,False
8.8,22,30.392985,True
9.8,12,30.587542,True
-3.0,30,31.21817,False
-3.0,30,31.736183,False
-3.0,30,32.257677,False
-3.0,30,32.775316,False
-3.0,30,33.304138,False
9.1,19,33.636224,True
-3.0,30,34.135795,False
9.4,16,34.419742,True
-3.0,30,34.919423,False
10.4,6,35.02082,True
8.4,26,35.44091,True
-3.0,30,35.99831,False
-3.0,30,36.503669,False
9.8,12,36.715526,True
10.0,10,36.883827,True
-3.0,30,37.38733,False
9.0,20,37.840171,True
-3.0,30,38.367871,False
-3.0,30,38.924492,False
-3.0,30,39.836163,False
-3.0,30,40.31929,False
9.7,13,40.505085,True
-3.0,30,40.98528,False
-3.0,30,41.445973,False
-3.0,30,42.359752,False
9.8,12,42.556894,True
-3.0,30,43.03192,False
8.7,23,43.3801,True
-3.0,30,43.848138,False
-3.0,30,101.982128,False
9.1,19,102.299912,True
9.9,11,102.484919,True
-3.0,30,102.958628,False
-3.0,30,103.472564,False
8.7,23,103.878614,True
9.3,17,104.187717,True
9.3,17,104.463046,True
8.8,22,104.917828,True
8.5,25,105.374692,True
-3.0,30,105.918679,False
8.8,22,106.303178,True
-3.0,30,106.847495,False
-3.0,30,107.38045,False
10.0,10,107.546329,True
-3.0,30,108.05205,False
-3.0,30,108.592022,False
-3.0,30,109.11627,False
9.0,20,109.459396,True
9.9,11,109.635877,True
-3.0,30,110.485792,False
-3.0,30,111.026483,False
9.3,17,111.332893,True
10.2,8,111.478215,True
10.0,10,111.649302,True
8.2,28,112.142071,True
9.7,13,112.366141,True
9.3,17,112.676541,True
10.2,8,112.830059,True
10.2,8,112.973702,True
10.3,7,113.098847,True
-3.0,30,113.658781,False
-3.0,30,114.208497,False
9.7,13,114.445934,True
9.1,19,114.774799,True
-3.0,30,115.310159,False
9.2,18,115.656117,True
9.8,12,115.886636,True
-3.0,30,116.440512,False
-3.0,30,117.004936,False
-3.0,30,117.57853,False
-3.0,30,118.140237,False
9.2,18,118.479218,True
-3.0,30,119.003484,False
8.3,27,119.81236,True
8.0,30,120.361593,True
9.4,16,120.661868,True
-3.0,30,121.211508,False
-3.0,30,121.823667,False
10.2,8,121.955954,True
-3.0,30,122.507279,False
8.4,26,122.95326,True
8.8,22,123.376608,True
-3.0,30,123.904196,False
9.9,11,124.097393,True
9.0,20,124.468413,True
10.1,9,124.637089,True
9.8,12,124.861023,True
-3.0,30,125.396197,False
-3.0,30,125.920527,False
9.3,17,126.466405,True
10.4,6,126.573493,True
-3.0,30,127.094264,False
-3.0,30,128.921782,False
9.6,14,129.158531,True
-3.0,30,129.753886,False
-3.0,30,130.285276,False
-3.0,30,130.784278,False
9.2,18,131.088,True
10.0,10,131.267771,True
8.3,27,131.719281,True
-3.0,30,132.237262,False
-3.0,30,132.78885,False
-3.0,30,133.311842,False
-3.0,30,133.84873,False
-3.0,30,134.353813,False
8.9,21,134.763908,True
-3.0,30,135.290157,False
9.1,19,135.61171,True
9.9,11,135.823091,True
-3.0,30,136.368845,False
-3.0,30,136.902311,False
9.3,17,137.214018,True
9.2,18,137.519916,True
-3.0,30,138.043454,False
9.5,15,138.306202,True
8.9,21,138.684896,True
-3.0,30,139.252368,False
10.1,9,139.408857,True
10.0,10,139.591405,True
-3.0,30,140.105593,False
-3.0,30,198.648896,False
10.0,10,199.568248,True
8.8,22,199.966806,True
-3.0,30,200.528144,False
-3.0,30,201.061697,False
-3.0,30,201.589319,False
