#{"t_start": 1684519065.3635924, "env_id": "Sokoban-arl-v0"}
r,l,t,all_boxes_on_target
-4.0,40,9.136988,False
-4.0,40,9.67241,False
7.2,38,10.180219,True
-4.0,40,10.735084,False
-4.0,40,11.242669,False
-4.0,40,11.746722,False
-4.0,40,12.238411,False
-4.0,40,12.755979,False
-4.0,40,13.281466,False
-4.0,40,13.878716,False
-4.0,40,14.477194,False
-4.0,40,15.125504,False
-4.0,40,15.741642,False
-4.0,40,16.429611,False
-4.0,40,17.151068,False
-4.0,40,17.960747,False
-4.0,40,18.721617,False
-4.0,40,19.406441,False
-4.0,40,20.080421,False
-4.0,40,20.789398,False
-4.0,40,21.49888,False
-4.0,40,22.210757,False
-4.0,40,22.933543,False
-4.0,40,23.699563,False
-4.0,40,24.44441,False
-4.0,40,25.169725,False
-4.0,40,25.903475,False
-4.0,40,26.638456,False
-4.0,40,27.369621,False
-4.0,40,28.089223,False
-4.0,40,29.198504,False
-4.0,40,29.954425,False
10.7,3,30.195251,True
10.7,3,30.245809,True
10.5,5,30.324333,True
10.7,3,30.375008,True
10.6,4,30.437789,True
10.4,6,30.532841,True
10.7,3,30.577685,True
10.7,3,30.76436,True
10.6,4,30.828732,True
10.7,3,30.876537,True
10.6,4,30.938656,True
10.7,3,30.985816,True
10.7,3,31.032775,True
10.7,3,31.07811,True
10.7,3,31.131933,True
10.6,4,31.208516,True
-1.5,15,31.47532,False
10.6,4,31.542334,True
10.7,3,31.587085,True
10.7,3,31.639156,True
10.7,3,31.694048,True
10.3,7,31.824386,True
9.6,14,32.069635,True
10.5,5,32.151374,True
10.5,5,32.228417,True
10.7,3,32.286022,True
10.7,3,32.339816,True
10.5,5,32.420476,True
10.6,4,32.494438,True
10.7,3,32.541143,True
10.6,4,32.609301,True
10.7,3,32.664641,True
10.6,4,32.731326,True
10.7,3,32.782871,True
10.5,5,32.879851,True
10.7,3,32.933804,True
10.7,3,32.994864,True
10.5,5,33.071969,True
10.7,3,33.122071,True
10.7,3,33.175294,True
10.6,4,33.247153,True
10.7,3,33.298869,True
10.7,3,33.35167,True
10.7,3,33.405298,True
10.7,3,33.461639,True
9.9,11,33.64626,True
10.7,3,33.704898,True
10.7,3,33.756542,True
10.7,3,33.796865,True
10.7,3,33.846817,True
10.7,3,33.88921,True
10.7,3,33.93531,True
10.1,9,34.096747,True
10.5,5,34.183263,True
10.1,9,34.340973,True
10.7,3,34.390345,True
10.7,3,34.453854,True
10.7,3,34.506422,True
10.6,4,34.577892,True
10.7,3,34.625374,True
10.7,3,34.673256,True
10.7,3,34.722495,True
10.5,5,34.800944,True
10.7,3,34.85326,True
10.7,3,34.900444,True
10.7,3,34.948625,True
10.5,5,35.030608,True
10.7,3,35.078225,True
10.7,3,35.13413,True
10.7,3,35.184274,True
10.0,10,35.344812,True
10.6,4,35.408704,True
10.5,5,35.489419,True
10.6,4,35.550532,True
10.7,3,35.610618,True
10.7,3,35.659809,True
10.7,3,35.71465,True
10.5,5,35.798719,True
10.3,7,35.96928,True
10.7,3,36.01203,True
10.7,3,36.059476,True
10.7,3,36.110658,True
10.3,7,36.216959,True
10.6,4,36.283508,True
10.7,3,36.338043,True
10.7,3,36.393762,True
10.7,3,36.448145,True
10.7,3,36.500807,True
10.7,3,36.5494,True
10.7,3,36.606225,True
10.6,4,36.674542,True
10.6,4,36.746,True
10.7,3,36.798234,True
10.7,3,36.845738,True
10.5,5,36.926156,True
10.7,3,36.975392,True
10.7,3,37.023989,True
10.7,3,37.072479,True
10.3,7,37.202284,True
10.7,3,37.24689,True
10.7,3,37.29774,True
10.7,3,37.35018,True
10.7,3,37.397693,True
10.7,3,37.449988,True
10.7,3,37.613679,True
10.2,8,37.757025,True
10.7,3,37.801763,True
10.7,3,37.854292,True
10.5,5,37.940013,True
10.6,4,38.014988,True
10.7,3,38.064828,True
10.5,5,38.159943,True
10.7,3,38.205514,True
10.7,3,38.258736,True
10.5,5,38.342993,True
10.7,3,38.400128,True
10.7,3,38.450898,True
10.7,3,38.514917,True
10.7,3,38.562177,True
10.7,3,38.618346,True
10.6,4,38.699226,True
10.7,3,38.748393,True
10.6,4,38.821001,True
10.5,5,38.91194,True
10.5,5,39.008781,True
10.7,3,39.0639,True
10.4,6,39.15642,True
10.7,3,39.213456,True
10.7,3,39.335807,True
-1.5,15,39.921888,False
10.6,4,39.989299,True
10.7,3,40.038159,True
10.7,3,40.085369,True
10.7,3,40.132452,True
10.5,5,40.208354,True
10.4,6,40.300451,True
10.5,5,40.375315,True
10.7,3,40.420087,True
10.7,3,40.460705,True
10.6,4,40.518673,True
10.7,3,40.568504,True
10.7,3,40.609231,True
10.6,4,40.665457,True
10.7,3,40.706239,True
10.6,4,40.764814,True
10.5,5,40.840049,True
10.6,4,40.902339,True
10.7,3,40.980136,True
10.7,3,41.029619,True
10.6,4,41.097042,True
10.7,3,41.145601,True
10.7,3,41.196589,True
10.5,5,41.270195,True
10.7,3,41.312794,True
10.7,3,41.356984,True
10.6,4,41.415149,True
10.7,3,41.456908,True
10.7,3,41.513402,True
10.7,3,41.558066,True
10.6,4,41.613919,True
10.7,3,42.110587,True
10.7,3,42.157278,True
10.7,3,42.194355,True
10.7,3,42.243003,True
10.5,5,42.321515,True
10.6,4,42.393674,True
10.6,4,42.457728,True
10.7,3,42.504354,True
10.7,3,42.549722,True
10.4,6,42.655318,True
10.7,3,42.702798,True
10.7,3,42.752059,True
10.7,3,42.800452,True
10.7,3,42.847322,True
10.7,3,42.89641,True
10.7,3,42.938913,True
10.7,3,42.987072,True
10.6,4,43.046262,True
10.3,7,43.146687,True
10.7,3,43.190596,True
10.2,8,43.316899,True
10.7,3,43.359123,True
10.2,8,43.484352,True
10.5,5,43.573678,True
10.7,3,43.61568,True
10.7,3,43.663076,True
10.0,10,43.814089,True
10.7,3,43.863083,True
10.7,3,43.905708,True
10.6,4,43.966567,True
10.6,4,44.03709,True
10.7,3,44.086442,True
10.7,3,101.753368,True
10.7,3,101.823808,True
10.7,3,101.863518,True
10.7,3,101.922426,True
10.7,3,101.971767,True
10.5,5,102.054851,True
10.7,3,102.104426,True
10.6,4,102.181714,True
10.7,3,102.233015,True
10.7,3,102.276517,True
10.7,3,102.332108,True
10.7,3,102.383202,True
10.7,3,102.423167,True
10.7,3,102.480528,True
10.7,3,102.530654,True
10.7,3,102.58722,True
10.7,3,102.633972,True
10.7,3,102.678215,True
10.6,4,102.740615,True
10.7,3,102.794159,True
10.7,3,102.842217,True
10.7,3,102.885191,True
10.7,3,102.931787,True
10.7,3,102.973205,True
10.7,3,103.014415,True
10.6,4,103.070295,True
10.7,3,103.126336,True
10.7,3,103.183201,True
10.7,3,103.238747,True
10.7,3,103.294632,True
10.7,3,103.350155,True
10.6,4,103.417219,True
10.7,3,103.468638,True
10.7,3,103.521412,True
10.7,3,103.578322,True
10.6,4,103.642189,True
10.7,3,103.697318,True
10.7,3,103.751429,True
10.6,4,103.821599,True
10.7,3,103.869263,True
10.7,3,103.92862,True
10.7,3,103.991613,True
10.7,3,104.041888,True
10.7,3,104.092891,True
10.6,4,104.162246,True
10.7,3,104.219497,True
10.7,3,104.268628,True
10.7,3,104.321689,True
10.6,4,104.3813,True
10.7,3,104.427102,True
10.7,3,104.473608,True
10.7,3,104.534196,True
10.7,3,104.581841,True
10.5,5,104.751379,True
10.7,3,104.79579,True
10.7,3,104.843752,True
