#{"t_start": 1683717063.8422737, "env_id": "sokoban_solver-turtle-v0"}
r,l,t,sol-length,crate,solver
7.0,7,1.673613,0,1,0
0.0,9,1.755816,0,1,0
4.0,7,1.800556,0,1,0
0.0,7,1.82889,0,2,0
-4.0,11,1.892841,0,3,0
9.0,10,1.941555,0,3,0
-6.0,10,1.982191,0,1,0
-9.0,8,2.023487,0,4,0
-4.0,7,2.066633,0,2,0
0.0,10,2.115964,0,1,0
-13.0,11,2.154683,0,1,0
8.0,11,2.196708,0,3,0
-1.0,5,2.219749,0,2,0
-8.0,9,2.259587,0,1,0
4.0,15,2.342793,0,1,0
5.0,7,2.37674,0,0,0
-8.0,10,2.433575,0,2,0
0.0,17,2.53053,0,2,0
-4.0,11,2.586438,0,3,0
-4.0,7,2.609999,0,1,0
-10.0,7,2.640514,0,1,0
-4.0,12,2.707117,0,0,0
4.0,11,2.776291,0,2,0
-5.0,16,2.864136,0,0,0
-9.0,11,2.91163,0,3,0
0.0,8,2.948585,0,1,0
-9.0,13,3.023425,0,1,0
-4.0,6,3.050223,0,0,0
1.0,19,3.121078,0,1,0
0.0,7,3.165413,0,0,0
1.0,13,3.217316,0,2,0
-9.0,17,3.273009,0,0,0
-4.0,9,3.306256,0,1,0
-10.0,9,3.33673,0,1,0
-4.0,12,3.375477,0,2,0
-3.0,13,3.43494,0,2,0
-10.0,11,3.470917,0,2,0
1.0,10,3.524098,0,2,0
0.0,10,3.560662,0,0,0
0.0,6,3.584364,0,2,0
0.0,12,3.659435,0,2,0
-5.0,11,3.709589,0,0,0
-5.0,7,3.733414,0,1,0
0.0,10,3.766745,0,2,0
-4.0,8,3.813003,0,2,0
-5.0,9,3.852109,0,1,0
-5.0,10,3.893772,0,2,0
0.0,11,3.934448,0,1,0
-5.0,5,3.954228,0,1,0
0.0,10,4.07027,0,0,0
-4.0,12,4.111213,0,3,0
-15.0,14,4.170138,0,1,0
-9.0,10,4.233645,0,4,0
5.0,12,4.278012,0,2,0
-1.0,16,4.352653,0,2,0
10.0,13,4.425201,0,3,0
0.0,13,4.473178,0,3,0
-9.0,8,4.511897,0,0,0
0.0,9,4.540784,0,0,0
-3.0,11,4.576891,0,3,0
-9.0,8,4.603866,0,2,0
-10.0,10,4.634134,0,2,0
-8.0,9,4.68086,0,3,0
-9.0,7,4.700176,0,2,0
-5.0,9,4.737018,0,0,0
5.0,14,4.784469,0,1,0
-4.0,8,4.819324,0,0,0
-5.0,6,4.838843,0,2,0
0.0,7,4.869225,0,1,0
-9.0,10,4.903026,0,4,0
0.0,16,5.000099,0,1,0
-9.0,11,5.06033,0,0,0
8.0,6,5.096698,0,1,0
0.0,10,5.131323,0,2,0
1.0,22,5.237447,0,1,0
-5.0,12,5.276687,0,2,0
-9.0,13,5.323771,0,2,0
4.0,15,5.382284,0,3,0
-4.0,8,5.431015,0,3,0
5.0,9,5.478858,0,3,0
0.0,10,5.533339,0,2,0
0.0,7,5.565682,0,2,0
-4.0,7,5.593038,0,1,0
-12.0,11,5.632955,0,3,0
1.0,8,5.658769,0,3,0
0.0,6,5.683731,0,0,0
-5.0,9,5.728728,0,2,0
-5.0,9,5.794613,0,0,0
10.0,8,5.825941,0,1,0
0.0,7,5.863059,0,2,0
4.0,7,5.901004,0,1,0
9.0,15,5.975925,0,1,0
-1.0,5,5.995993,0,1,0
6.0,19,6.09875,0,2,0
4.0,10,6.156086,0,1,0
5.0,11,6.231565,0,2,0
0.0,9,6.265931,0,3,0
-5.0,13,6.388134,0,3,0
-4.0,14,6.460175,0,3,0
