#{"t_start": 1683717064.1409295, "env_id": "sokoban_solver-turtle-v0"}
r,l,t,sol-length,crate,solver
0.0,6,1.368961,0,1,0
-3.0,9,1.44287,0,4,0
5.0,15,1.530698,0,0,0
0.0,11,1.594385,0,2,0
4.0,5,1.615749,0,1,0
-4.0,6,1.647123,0,1,0
-5.0,11,1.689214,0,2,0
10.0,10,1.741689,0,1,0
5.0,12,1.813667,0,3,0
5.0,12,1.856043,0,3,0
-13.0,12,1.902413,0,1,0
0.0,13,1.96102,0,2,0
0.0,10,2.014468,0,0,0
4.0,15,2.111809,0,1,0
0.0,6,2.131714,0,2,0
5.0,11,2.181031,0,0,0
0.0,6,2.227324,0,1,0
6.0,9,2.278871,0,2,0
-4.0,16,2.339153,0,2,0
-5.0,8,2.370453,0,2,0
-4.0,13,2.457893,0,0,0
1.0,10,2.518186,0,2,0
7.0,9,2.565802,0,3,0
8.0,10,2.606484,0,2,0
-5.0,13,2.663116,0,2,0
5.0,11,2.733776,0,2,0
4.0,12,2.778604,0,1,0
-1.0,15,2.858384,0,1,0
-4.0,11,2.894165,0,3,0
-5.0,7,2.925755,0,0,0
0.0,8,2.952327,0,1,0
9.0,9,2.982872,0,1,0
0.0,16,3.03808,0,2,0
0.0,8,3.063604,0,1,0
-9.0,7,3.10158,0,1,0
-5.0,8,3.1294,0,1,0
-1.0,15,3.178671,0,1,0
0.0,10,3.236725,0,1,0
0.0,7,3.259029,0,1,0
-1.0,14,3.33704,0,1,0
-4.0,11,3.39095,0,2,0
-5.0,9,3.423632,0,1,0
14.0,11,3.461004,0,1,0
-5.0,7,3.505763,0,3,0
-4.0,14,3.56089,0,0,0
5.0,12,3.609954,0,2,0
0.0,14,3.667114,0,3,0
1.0,7,3.768417,0,2,0
0.0,6,3.787892,0,2,0
0.0,11,3.826056,0,2,0
-10.0,12,3.890283,0,3,0
-4.0,11,3.945297,0,2,0
0.0,16,4.004104,0,1,0
5.0,15,4.096321,0,2,0
9.0,17,4.161152,0,1,0
4.0,14,4.222176,0,2,0
