#{"t_start": 1683095987.315714, "env_id": "sokoban_solver-turtle-v0"}
r,l,t
4.0,12,33.291753
7.0,16,97.017556
0.0,15,157.791487
24.0,14,226.67643
1.0,27,316.934802
13.0,11,385.37234
2.0,18,466.902257
-1.0,25,579.528184
7.0,15,642.563546
14.0,12,683.413147
6.0,15,730.566308
-53.0,36,887.348088
17.0,44,1061.639344
14.0,28,1209.054337
14.0,16,1241.748936
4.0,13,1291.587158
7.0,24,1380.352488
15.0,16,1448.44516
14.0,29,1562.444214
0.0,15,1646.272794
21.0,32,1783.810611
17.0,32,1876.882628
18.0,10,1926.545388
5.0,7,1956.948046
14.0,20,2036.914877
14.0,16,2099.092404
19.0,16,2151.239827
26.0,18,2199.018722
1.0,15,2252.113403
19.0,19,2319.06649
19.0,45,2448.227517
9.0,14,2469.149591
9.0,34,2626.460572
-3.0,23,2726.769951
23.0,4,2746.612285
0.0,9,2778.962105
14.0,21,2861.213368
-4.0,31,3013.111124
24.0,23,3075.796098
20.0,5,3081.064189
12.0,12,3124.895938
2.0,22,3178.669478
7.0,20,3228.738745
12.0,4,3253.215097
17.0,26,3385.305577
13.0,16,3421.131549
17.0,13,3447.8532
23.0,23,3537.419512
4.0,14,3562.790916
10.0,25,3667.497462
2.0,10,3703.175038
15.0,20,3790.26217
25.0,11,4255.813874
14.0,17,4302.920952
11.0,8,4354.134501
16.0,25,4465.778801
14.0,19,4545.832898
14.0,17,4567.743966
6.0,24,4611.21176
31.0,20,4700.094719
11.0,12,4739.948496
13.0,15,4802.068933
7.0,19,4842.824096
11.0,13,4874.977301
12.0,20,4942.488653
19.0,20,5000.782593
14.0,12,5058.604037
5.0,43,5232.219619
32.0,18,5300.472579
19.0,18,5342.217252
10.0,21,5407.031292
14.0,14,5460.655034
5.0,11,5500.130472
14.0,41,5640.441319
9.0,14,5689.899356
14.0,16,5745.482118
27.0,9,5777.34377
19.0,11,5831.491228
14.0,12,5881.410471
17.0,18,5929.498801
19.0,16,5984.494905
20.0,13,6047.011883
14.0,21,6098.985114
12.0,21,6188.522812
16.0,12,6231.879952
14.0,47,6409.007219
27.0,17,6471.406905
9.0,18,6518.037782
14.0,14,6567.236813
25.0,21,6662.100283
12.0,22,6759.665983
24.0,17,6801.637666
0.0,4,6831.234425
12.0,7,6879.258414
7.0,38,6988.57395
17.0,13,7068.819523
21.0,10,7119.685377
11.0,17,7184.729857
12.0,17,7260.44902
12.0,12,7312.822396
17.0,17,7363.392347
16.0,11,7387.927088
28.0,15,7419.276752
14.0,20,7487.613002
2.0,18,7532.771906
19.0,15,7561.267148
15.0,10,7601.790513
10.0,24,7712.305878
16.0,15,7744.752918
29.0,8,7882.96318
25.0,25,7938.462366
19.0,22,8026.73009
12.0,18,8108.739485
12.0,10,8145.440263
9.0,22,8288.168483
15.0,24,8393.377103
19.0,17,8456.694973
21.0,18,8532.831917
9.0,15,8619.524117
9.0,10,8670.980272
9.0,13,8711.878403
32.0,11,8744.311225
24.0,21,8801.068512
5.0,15,8834.942645
14.0,13,8884.145236
0.0,21,8969.130989
20.0,16,9025.236185
16.0,15,9080.921218
14.0,13,9125.929334
4.0,21,9159.725024
22.0,13,9239.227541
14.0,16,9277.8083
12.0,8,9326.845281
6.0,15,9372.755864
9.0,13,9399.238198
24.0,12,9444.415204
28.0,12,9509.910673
1.0,13,9542.652356
33.0,13,9615.85244
14.0,13,9649.598598
12.0,12,9690.876247
14.0,16,9769.877321
27.0,12,9828.603774
19.0,16,9884.253559
-23.0,12,9894.925676
9.0,21,9981.522879
31.0,15,10018.928841
14.0,12,10056.483737
19.0,18,10097.461452
12.0,36,10176.044408
4.0,14,10233.506703
14.0,11,10263.051217
5.0,14,10297.313027
28.0,19,10394.749573
4.0,17,10460.390404
7.0,13,10517.021574
9.0,24,10603.462685
19.0,19,10695.755531
11.0,15,10768.681429
6.0,15,10810.998065
-6.0,20,10885.243246
0.0,11,10942.279202
4.0,18,10974.679443
29.0,11,11016.138258
24.0,15,11040.61336
4.0,14,11056.636186
19.0,24,11156.93912
14.0,11,11179.983858
24.0,18,11230.08922
12.0,12,11271.861172
9.0,19,11303.212127
4.0,26,12228.829882
16.0,8,12268.457021
15.0,18,12318.431413
9.0,28,12381.585435
5.0,15,12440.298434
9.0,16,12498.314555
9.0,22,12605.453115
7.0,10,12632.676375
9.0,16,12683.580186
14.0,23,12749.142053
26.0,20,12798.365484
28.0,11,12855.684184
-1.0,40,12938.983363
19.0,17,12981.517839
4.0,29,13068.437016
17.0,37,13209.616323
2.0,7,13220.206678
14.0,17,13284.179673
22.0,18,13347.041218
12.0,22,13400.351406
14.0,15,13450.362385
14.0,16,13507.375242
23.0,15,13587.811284
22.0,12,13647.979021
17.0,16,13705.013568
12.0,15,13754.357619
7.0,18,13817.075611
21.0,26,13858.126607
21.0,11,13879.352513
4.0,13,13913.140947
16.0,1,13920.573063
18.0,16,13994.402451
29.0,19,14062.73684
