#{"t_start": 1685124494.5239391, "env_id": "arl-sokoban-turtle-v0"}
r,l,t,sol-length,crate,solver
32.0,20,43.67766,0,1,0
5.0,14,57.087123,0,1,0
11.0,66,103.310245,0,1,0
14.0,24,121.049757,0,2,0
15.0,11,147.575328,8,2,0.1
15.0,29,178.950057,0,1,0
19.0,23,191.384159,0,2,0
19.0,21,205.106874,0,1,0
9.0,29,254.321298,0,1,0
19.0,35,267.558494,0,2,0
14.0,12,271.920419,0,1,0
24.0,22,295.005878,0,1,0
9.0,53,341.935349,0,1,0
14.0,26,342.167258,0,3,0
29.0,37,353.119298,0,1,0
18.0,61,449.51419,0,1,0
24.0,18,449.64497,0,1,0
19.0,34,548.299933,0,1,0
20.0,17,570.526155,0,1,0
5.0,24,570.771227,0,1,0
19.0,46,593.008541,0,3,0
-5.0,16,593.490622,1,1,1.0
18.0,10,605.898256,9,1,0.0
18.0,22,617.947882,0,1,0
-5.0,125,675.052606,0,0,0
10.0,30,695.443651,0,1,0
19.0,14,720.249038,0,1,0
14.0,27,753.850537,0,1,0
3.0,10,757.941104,4,1,0.75
0.0,15,782.553531,0,1,0
14.0,12,795.096055,0,1,0
4.0,16,817.756853,0,1,0
14.0,28,839.629393,0,1,0
9.0,32,852.20917,0,1,0
13.0,22,852.339539,0,2,0
5.0,23,852.50724,0,0,0
0.0,49,888.485871,0,0,0
10.0,32,904.443276,0,1,0
22.0,10,929.278678,16,2,0.0
-1.0,49,955.103125,0,1,0
24.0,15,955.241962,0,1,0
4.0,15,967.617102,0,1,0
19.0,23,977.466954,0,1,0
29.0,28,1008.396384,0,1,0
5.0,14,1020.78728,0,0,0
10.0,10,1020.844981,0,1,0
25.0,16,1020.973307,0,2,0
21.0,16,1045.765965,0,2,0
19.0,28,1058.263225,0,1,0
25.0,22,1070.287993,0,1,0
23.0,26,1094.87145,0,1,0
0.0,59,1184.980678,0,1,0
1.0,42,1209.486802,0,1,0
20.0,26,1271.186684,0,0,0
15.0,15,1280.315976,0,0,0
14.0,16,1280.472888,0,1,0
10.0,78,1333.060557,0,1,0
19.0,19,1333.204576,0,3,0
13.0,42,1345.532432,0,2,0
15.0,60,1427.362874,0,1,0
10.0,13,1427.601378,0,0,0
10.0,21,1432.498429,0,2,0
9.0,23,1444.944508,0,1,0
9.0,19,1456.940273,0,1,0
19.0,24,1481.769713,0,1,0
15.0,20,1490.713041,0,2,0
14.0,28,1491.022608,0,1,0
13.0,18,1491.226169,0,2,0
10.0,16,1503.642026,0,0,0
15.0,20,1516.03269,0,1,0
15.0,18,1516.158005,0,1,0
11.0,20,1527.556777,0,2,0
9.0,15,1527.673102,0,1,0
19.0,20,1551.317042,0,2,0
18.0,43,1631.079322,4,1,0.5
37.0,17,1679.548915,16,1,0.15
15.0,28,1692.135791,0,2,0
9.0,28,1731.558503,0,1,0
27.0,21,1791.803704,0,1,0
19.0,27,1816.5864,0,2,0
14.0,19,1829.161896,0,1,0
13.0,21,1829.29012,0,1,0
14.0,11,1840.946578,0,1,0
18.0,27,1857.188146,0,1,0
9.0,24,1893.800313,0,2,0
10.0,22,1905.355006,0,2,0
10.0,61,1952.500061,0,2,0
34.0,19,1953.81055,0,1,0
33.0,12,1977.032253,10,1,0.0
13.0,30,1986.888635,0,1,0
4.0,25,2043.328409,0,2,0
9.0,17,2070.169204,0,1,0
18.0,75,2123.500973,0,1,0
19.0,25,2155.514075,0,1,0
19.0,19,2167.979956,0,3,0
14.0,20,2180.348298,0,1,0
5.0,15,2180.530581,0,1,0
15.0,17,2225.475544,0,1,0
19.0,34,2274.959789,0,2,0
23.0,33,2303.494364,0,1,0
10.0,12,2318.092058,0,1,0
6.0,23,2330.570065,0,1,0
15.0,25,2330.776854,0,0,0
9.0,13,2343.213809,0,1,0
19.0,17,2368.084653,0,2,0
14.0,17,2405.213293,0,1,0
25.0,17,2417.593268,0,1,0
31.0,24,2459.692794,6,1,0.1
4.0,20,2483.498164,0,2,0
9.0,15,2493.776625,0,2,0
26.0,19,2512.823375,10,1,0.3
8.0,24,2552.29201,0,3,0
5.0,14,2577.055409,0,2,0
15.0,55,2614.516958,0,1,0
9.0,16,2614.739373,0,2,0
13.0,22,2627.33861,0,1,0
24.0,41,2678.3923,15,1,0.0
10.0,32,2691.028583,0,1,0
17.0,47,2739.441578,0,3,0
3.0,17,2740.517346,3,1,0.95
5.0,65,2796.987064,0,2,0
10.0,116,2867.466079,0,2,0
10.0,18,2880.780437,0,1,0
9.0,25,2906.297998,0,1,0
14.0,10,2906.855099,0,2,0
14.0,9,2919.269023,0,1,0
24.0,24,2919.490466,0,1,0
10.0,9,2919.562286,0,0,0
5.0,27,2932.206371,0,0,0
15.0,10,2956.489429,0,2,0
5.0,19,2968.980841,0,1,0
15.0,23,2969.118184,0,0,0
9.0,29,2975.164279,0,2,0
9.0,34,3012.332497,0,1,0
19.0,44,3061.144065,0,1,0
9.0,44,3095.344485,0,2,0
13.0,3,3120.104028,9,1,0.0
13.0,20,3131.784073,0,1,0
33.0,16,3155.987207,0,1,0
19.0,16,3162.915155,0,1,0
14.0,24,3163.141241,0,1,0
19.0,22,3173.965261,0,1,0
24.0,10,3181.910395,6,1,0.4
14.0,14,3186.528949,0,2,0
4.0,19,3198.981437,0,2,0
19.0,12,3211.528156,0,1,0
23.0,16,3216.748525,0,1,0
21.0,20,3260.594961,7,1,0.0
14.0,24,3286.225532,0,2,0
29.0,15,3287.074206,0,1,0
5.0,19,3298.576965,0,2,0
10.0,38,3317.628697,0,0,0
5.0,27,3340.482021,0,2,0
10.0,18,3353.004594,0,0,0
