#{"t_start": 1684632362.9468749, "env_id": "arl-sokoban-turtle-v0"}
r,l,t,sol-length,crate,solver
-4.0,5,2.552512,6,1,1.0
15.0,54,9.82989,0,2,0
9.0,64,53.962841,0,1,0
14.0,68,114.913155,0,2,0
18.0,56,134.237046,0,2,0
5.0,29,149.624796,0,2,0
14.0,29,152.791705,0,1,0
23.0,52,187.399513,19,2,0.0
25.0,36,221.993453,11,1,0.0
28.0,124,315.165361,0,1,0
9.0,20,315.331486,0,1,0
18.0,4,327.505079,8,1,0.05
13.0,125,356.016702,0,1,0
9.0,25,367.098073,0,1,0
10.0,26,370.554006,0,0,0
29.0,45,394.143917,21,2,0.0
8.0,13,400.443819,10,1,0.55
14.0,14,400.572693,0,1,0
13.0,19,412.60856,0,1,0
35.0,68,429.466975,0,1,0
32.0,16,441.743362,0,1,0
26.0,48,442.068571,0,1,0
14.0,48,442.483839,0,1,0
24.0,30,454.841672,0,1,0
15.0,25,455.051104,0,1,0
19.0,125,517.182002,0,1,0
14.0,22,528.265484,0,1,0
10.0,18,528.408777,0,1,0
9.0,38,544.008573,0,1,0
19.0,44,578.661745,0,1,0
24.0,24,605.025757,0,1,0
4.0,19,616.419543,0,1,0
9.0,34,641.516065,5,1,0.95
27.0,46,654.290411,0,1,0
14.0,22,654.438689,0,2,0
16.0,50,676.782818,0,2,0
24.0,29,691.489527,0,1,0
4.0,43,714.381443,0,2,0
14.0,45,738.778059,0,1,0
26.0,54,789.786505,7,1,0.45
20.0,26,789.937405,0,1,0
9.0,99,834.945474,0,2,0
14.0,60,882.766076,0,3,0
19.0,106,930.032766,0,1,0
24.0,31,931.089776,0,1,0
23.0,12,938.967883,0,1,0
6.0,76,1007.086742,0,0,0
24.0,46,1018.801803,0,1,0
9.0,73,1035.824564,0,2,0
14.0,32,1055.061822,0,1,0
15.0,17,1067.395022,0,0,0
-8.0,5,1067.921202,3,1,1.0
28.0,14,1080.269728,0,2,0
-7.0,63,1103.788038,3,1,1.0
6.0,41,1104.100331,0,1,0
9.0,90,1137.102224,0,1,0
24.0,23,1137.248082,0,2,0
22.0,73,1195.342288,0,1,0
19.0,23,1200.084066,0,1,0
2.0,48,1226.230665,9,1,1.0
13.0,80,1246.165563,0,1,0
14.0,25,1265.075153,0,1,0
14.0,30,1267.156493,0,2,0
18.0,32,1279.595372,0,1,0
5.0,125,1329.63172,0,1,0
24.0,28,1343.597992,0,1,0
19.0,54,1355.770569,0,1,0
19.0,72,1368.562034,0,1,0
17.0,115,1414.782166,0,1,0
13.0,19,1427.167389,0,1,0
13.0,125,1477.975829,0,1,0
19.0,98,1502.357724,0,1,0
20.0,72,1556.709409,0,1,0
-11.0,2,1557.757299,5,1,1.0
17.0,30,1561.409749,0,1,0
18.0,55,1584.722694,0,1,0
19.0,60,1607.275682,0,1,0
30.0,58,1641.689439,11,1,0.25
0.0,125,1697.606831,0,1,0
23.0,49,1717.772486,5,1,0.45
24.0,18,1744.052668,0,1,0
15.0,70,1799.503965,0,1,0
9.0,14,1799.586112,0,1,0
23.0,30,1808.690052,7,1,0.35
14.0,60,1809.135317,0,1,0
10.0,108,1876.729791,0,1,0
10.0,24,1876.872745,0,1,0
18.0,30,1877.143547,0,1,0
20.0,26,1886.650293,0,0,0
8.0,47,1888.031934,0,1,0
32.0,41,1898.690941,9,1,0.45
22.0,40,1946.985818,0,1,0
17.0,109,1985.92237,9,1,0.0
10.0,64,1999.831527,0,1,0
9.0,16,2022.49386,0,1,0
0.0,58,2025.261065,0,2,0
19.0,47,2098.473216,0,2,0
30.0,46,2139.053663,0,2,0
29.0,48,2158.509766,6,1,0.0
16.0,33,2180.105009,0,0,0
23.0,8,2192.379077,10,1,0.0
14.0,47,2257.620759,0,2,0
14.0,16,2257.738766,0,1,0
6.0,48,2295.192706,0,0,0
14.0,15,2295.275602,0,2,0
-4.0,96,2320.680545,0,2,0
13.0,32,2335.128278,0,2,0
24.0,56,2354.424355,0,1,0
24.0,21,2354.596533,0,1,0
15.0,9,2361.903716,9,1,0.65
18.0,43,2362.199174,0,1,0
36.0,10,2374.469536,26,1,0.0
24.0,91,2403.327406,0,1,0
5.0,55,2404.496902,0,2,0
-9.0,38,2442.450797,2,1,1.0
11.0,34,2453.027112,0,1,0
24.0,38,2453.282874,0,1,0
19.0,40,2453.517015,0,2,0
25.0,17,2465.84731,0,1,0
14.0,23,2502.009413,0,1,0
5.0,49,2514.516671,0,1,0
15.0,29,2514.665898,0,0,0
29.0,92,2550.983918,10,1,0.45
19.0,19,2552.531243,0,2,0
38.0,84,2579.305049,18,1,0.05
33.0,24,2603.981186,0,1,0
5.0,99,2657.205101,0,1,0
21.0,85,2683.198091,9,1,0.2
5.0,62,2695.900618,0,1,0
15.0,93,2754.898317,0,1,0
24.0,25,2755.062413,0,1,0
22.0,18,2780.384898,18,1,0.0
26.0,57,2816.50803,0,1,0
9.0,43,2821.504906,0,2,0
19.0,12,2830.282881,0,2,0
14.0,14,2830.374156,0,1,0
15.0,58,2840.89354,0,1,0
40.0,24,2845.189294,0,0,0
-7.0,18,2858.184644,4,1,1.0
14.0,32,2858.415752,0,1,0
14.0,27,2858.616791,0,1,0
24.0,32,2864.498478,0,1,0
5.0,50,2875.837182,0,0,0
