#{"t_start": 1684632358.9775727, "env_id": "arl-sokoban-turtle-v0"}
r,l,t,sol-length,crate,solver
4.0,52,13.72249,0,1,0
14.0,39,44.506641,0,1,0
8.0,34,57.943681,0,2,0
5.0,26,80.153448,0,1,0
30.0,7,93.741334,11,1,0.0
13.0,28,118.818939,0,1,0
9.0,125,156.791447,0,1,0
17.0,77,213.775761,8,1,0.0
18.0,50,262.668756,0,1,0
20.0,17,269.679567,0,1,0
9.0,83,319.306109,0,2,0
7.0,13,334.259075,6,1,0.85
5.0,26,334.440607,0,0,0
31.0,40,347.009995,18,2,0.0
15.0,21,347.217901,0,1,0
15.0,76,374.505525,0,1,0
18.0,105,416.6513,0,1,0
36.0,60,445.64972,13,2,0.05
10.0,33,445.879102,0,2,0
23.0,32,446.080608,0,1,0
18.0,43,446.431483,0,1,0
24.0,71,459.145698,0,1,0
14.0,31,487.810142,0,1,0
37.0,12,500.138403,18,2,0.0
19.0,125,544.516705,0,1,0
25.0,73,582.69193,0,2,0
16.0,39,632.659031,0,2,0
17.0,48,645.642398,0,1,0
6.0,43,658.375531,0,1,0
5.0,72,684.991027,6,1,0.75
5.0,24,695.594708,0,1,0
5.0,77,742.747435,0,0,0
14.0,125,816.406508,0,1,0
28.0,61,847.807636,0,1,0
27.0,25,860.178838,0,1,0
24.0,69,917.658312,15,1,0.0
9.0,125,955.206999,0,1,0
19.0,35,973.108588,0,1,0
18.0,60,1011.250487,0,1,0
18.0,39,1024.636678,0,1,0
20.0,57,1052.062524,0,0,0
1.0,57,1084.252561,0,0,0
23.0,26,1107.290724,0,3,0
8.0,125,1113.888435,0,1,0
13.0,28,1141.00085,0,1,0
15.0,30,1141.162983,0,1,0
22.0,31,1162.425562,9,1,0.2
15.0,34,1186.899769,0,2,0
18.0,40,1204.073985,0,1,0
15.0,29,1227.573703,0,1,0
8.0,49,1237.523193,10,1,0.55
19.0,56,1258.392107,0,1,0
0.0,49,1271.156552,0,1,0
9.0,125,1333.410948,0,1,0
15.0,78,1359.500624,0,2,0
13.0,30,1359.719113,0,1,0
10.0,125,1398.934047,0,1,0
5.0,125,1465.662298,0,1,0
-3.0,22,1466.050982,3,1,1.0
25.0,23,1466.225484,0,1,0
17.0,77,1505.639901,0,1,0
14.0,99,1518.750346,0,1,0
34.0,24,1560.614098,11,1,0.45
42.0,58,1578.133982,19,1,0.0
14.0,53,1600.914632,0,1,0
10.0,69,1634.654018,0,2,0
9.0,125,1686.552041,0,1,0
20.0,25,1701.526948,11,1,0.0
14.0,16,1701.626035,0,0,0
14.0,22,1701.755535,0,1,0
19.0,125,1803.56917,0,1,0
19.0,48,1812.821396,0,1,0
4.0,125,1868.77145,0,1,0
10.0,22,1880.68688,0,2,0
23.0,10,1880.745529,0,2,0
4.0,125,1892.076656,0,1,0
31.0,43,1927.190988,26,1,0.0
33.0,41,1962.932433,10,1,0.15
23.0,21,1963.870634,0,1,0
10.0,43,1977.419963,0,1,0
14.0,26,1977.590596,0,2,0
29.0,27,1990.07117,0,2,0
10.0,26,2003.623161,0,1,0
10.0,61,2026.616232,0,1,0
27.0,46,2065.658148,17,1,0.0
27.0,23,2102.368975,0,1,0
9.0,50,2142.970594,0,1,0
23.0,21,2150.040293,0,1,0
6.0,13,2150.142131,0,2,0
9.0,19,2150.270554,0,2,0
4.0,125,2274.107517,0,1,0
14.0,48,2299.292528,0,1,0
10.0,80,2324.586802,0,2,0
9.0,89,2346.083678,0,1,0
15.0,28,2358.548343,0,2,0
18.0,31,2366.040392,0,1,0
24.0,35,2378.445316,0,4,0
16.0,39,2398.166088,12,2,0.0
13.0,63,2408.037755,0,1,0
9.0,67,2421.604537,0,1,0
13.0,41,2451.654645,0,1,0
10.0,30,2457.168659,0,1,0
19.0,26,2457.304491,0,3,0
19.0,28,2457.480994,0,1,0
17.0,27,2492.735228,6,1,0.1
28.0,64,2518.492395,0,1,0
9.0,42,2522.66189,0,2,0
18.0,19,2540.702552,0,1,0
9.0,125,2564.533925,0,1,0
-1.0,21,2571.116986,6,1,0.8
22.0,75,2620.455119,0,1,0
10.0,35,2645.803318,0,1,0
5.0,30,2661.180067,0,0,0
18.0,61,2674.087633,0,1,0
19.0,125,2714.352276,0,1,0
25.0,16,2714.477328,0,3,0
10.0,125,2808.203384,0,2,0
5.0,34,2825.3256,0,0,0
14.0,36,2834.266107,0,1,0
15.0,38,2834.543276,0,2,0
5.0,17,2843.780318,6,1,1.0
18.0,43,2849.209112,0,2,0
19.0,20,2862.206384,0,1,0
15.0,114,2868.85499,0,1,0
9.0,120,2918.997035,0,1,0
14.0,66,2939.171733,0,1,0
9.0,51,2977.561955,0,2,0
10.0,31,3003.548085,0,1,0
20.0,47,3004.256035,0,0,0
18.0,15,3004.42439,0,0,0
39.0,18,3027.426972,10,1,0.0
14.0,19,3038.607733,0,1,0
5.0,59,3054.006289,0,1,0
13.0,125,3098.61951,0,2,0
4.0,125,3118.194569,0,1,0
9.0,37,3134.962712,4,1,0.7
14.0,75,3174.067656,0,1,0
5.0,34,3194.963615,7,1,0.6
14.0,26,3207.306822,0,1,0
29.0,27,3223.288678,0,1,0
23.0,24,3223.537206,0,1,0
28.0,14,3223.622751,0,1,0
5.0,79,3248.416684,6,1,1.0
1.0,83,3336.438987,6,1,0.95
9.0,24,3343.735267,0,1,0
10.0,18,3343.859323,0,0,0
-3.0,29,3346.165304,2,1,0.95
18.0,31,3346.345004,0,1,0
24.0,33,3358.783797,0,1,0
28.0,21,3371.121979,0,1,0
9.0,125,3383.171805,0,1,0
5.0,125,3429.230454,0,1,0
29.0,17,3453.421816,0,1,0
10.0,55,3482.009654,0,0,0
9.0,66,3486.949064,0,1,0
14.0,16,3521.119555,0,1,0
26.0,106,3587.090715,6,1,0.3
0.0,119,3613.345041,0,1,0
19.0,54,3638.481316,0,1,0
24.0,109,3655.605057,0,1,0
14.0,12,3665.374752,0,1,0
13.0,95,3705.632741,0,2,0
13.0,78,3759.916245,0,1,0
9.0,23,3771.865815,0,2,0
14.0,30,3773.491801,0,1,0
18.0,24,3788.641995,0,1,0
